[2019-11-08 14:09:50,762 | LV:DEBUG | mysql.py:20 ] [  Successfully Load DB Config  ]
[2019-11-08 14:09:50,762 | LV:DEBUG | mysql.py:89 ] [  Successfully Load DB Query  ]
[2019-11-08 14:09:50,769 | LV:DEBUG | mysql.py:44 ] Create Query : CREATE_USER_TABLE
[2019-11-08 14:09:50,770 | LV:DEBUG | mysql.py:44 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 14:09:50,772 | LV:DEBUG | mysql.py:52 ] [ Successfully Initialize table ]
[2019-11-08 14:29:09,479 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 14:29:09,479 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 14:29:09
[2019-11-08 14:29:09,603 | LV:DEBUG | mysql.py:20 ] [  Successfully Load DB Config  ]
[2019-11-08 14:29:09,604 | LV:DEBUG | mysql.py:89 ] [  Successfully Load DB Query  ]
[2019-11-08 14:29:09,611 | LV:DEBUG | mysql.py:44 ] Create Query : CREATE_USER_TABLE
[2019-11-08 14:29:09,613 | LV:DEBUG | mysql.py:44 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 14:29:09,613 | LV:DEBUG | mysql.py:52 ] [ Successfully Initialize table ]
[2019-11-08 15:38:14,491 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 15:38:14,491 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 15:38:14
[2019-11-08 15:38:14,603 | LV:DEBUG | mysql.py:20 ] [  Successfully Load DB Config  ]
[2019-11-08 15:38:14,604 | LV:DEBUG | mysql.py:89 ] [  Successfully Load DB Query  ]
[2019-11-08 15:38:14,610 | LV:DEBUG | mysql.py:44 ] Create Query : CREATE_USER_TABLE
[2019-11-08 15:38:14,611 | LV:DEBUG | mysql.py:44 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 15:38:14,612 | LV:DEBUG | mysql.py:52 ] [ Successfully Initialize table ]
[2019-11-08 15:42:33,059 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 15:42:33,059 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 15:42:33
[2019-11-08 15:42:33,167 | LV:DEBUG | mysql.py:20 ] [  Successfully Load DB Config  ]
[2019-11-08 15:42:33,168 | LV:DEBUG | mysql.py:90 ] [  Successfully Load DB Query  ]
[2019-11-08 15:42:33,174 | LV:DEBUG | mysql.py:44 ] Create Query : CREATE_USER_TABLE
[2019-11-08 15:42:33,175 | LV:DEBUG | mysql.py:44 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 15:42:33,176 | LV:DEBUG | mysql.py:52 ] [ Successfully Initialize table ]
[2019-11-08 15:46:30,278 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 15:46:30,278 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 15:46:30
[2019-11-08 15:46:30,384 | LV:DEBUG | mysql.py:20 ] [  Successfully Load DB Config  ]
[2019-11-08 15:46:30,385 | LV:DEBUG | mysql.py:90 ] [  Successfully Load DB Query  ]
[2019-11-08 15:46:30,392 | LV:DEBUG | mysql.py:44 ] Create Query : CREATE_USER_TABLE
[2019-11-08 15:46:30,393 | LV:DEBUG | mysql.py:44 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 15:46:30,395 | LV:DEBUG | mysql.py:52 ] [ Successfully Initialize table ]
[2019-11-08 15:48:43,364 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 15:48:43,364 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 15:48:43
[2019-11-08 15:48:43,470 | LV:DEBUG | mysql.py:20 ] [  Successfully Load DB Config  ]
[2019-11-08 15:48:43,471 | LV:DEBUG | mysql.py:90 ] [  Successfully Load DB Query  ]
[2019-11-08 15:48:43,482 | LV:DEBUG | mysql.py:44 ] Create Query : CREATE_USER_TABLE
[2019-11-08 15:48:43,483 | LV:DEBUG | mysql.py:44 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 15:48:43,484 | LV:DEBUG | mysql.py:52 ] [ Successfully Initialize table ]
[2019-11-08 15:49:47,943 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 15:49:47,943 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 15:49:47
[2019-11-08 15:49:48,050 | LV:DEBUG | mysql.py:20 ] [  Successfully Load DB Config  ]
[2019-11-08 15:49:48,050 | LV:DEBUG | mysql.py:92 ] [  Successfully Load DB Query  ]
[2019-11-08 15:49:48,057 | LV:DEBUG | mysql.py:44 ] Create Query : CREATE_USER_TABLE
[2019-11-08 15:49:48,058 | LV:DEBUG | mysql.py:44 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 15:49:48,059 | LV:DEBUG | mysql.py:52 ] [ Successfully Initialize table ]
[2019-11-08 15:53:40,000 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 15:53:40,000 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 15:53:40
[2019-11-08 15:53:40,121 | LV:DEBUG | mysql.py:20 ] [  Successfully Load DB Config  ]
[2019-11-08 15:53:40,121 | LV:DEBUG | mysql.py:95 ] [  Successfully Load DB Query  ]
[2019-11-08 15:53:40,128 | LV:DEBUG | mysql.py:44 ] Create Query : CREATE_USER_TABLE
[2019-11-08 15:53:40,129 | LV:DEBUG | mysql.py:44 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 15:53:40,130 | LV:DEBUG | mysql.py:52 ] [ Successfully Initialize table ]
[2019-11-08 15:55:41,923 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 15:55:41,923 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 15:55:41
[2019-11-08 15:55:42,030 | LV:DEBUG | mysql.py:34 ] [  Successfully Load DB Config  ]
[2019-11-08 15:55:42,030 | LV:DEBUG | mysql.py:112 ] [  Successfully Load DB Query  ]
[2019-11-08 15:55:42,037 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_USER_TABLE
[2019-11-08 15:55:42,038 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 15:55:42,039 | LV:DEBUG | mysql.py:66 ] [ Successfully Initialize table ]
[2019-11-08 15:56:33,232 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 15:56:33,232 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 15:56:33
[2019-11-08 15:56:33,350 | LV:DEBUG | mysql.py:34 ] [  Successfully Load DB Config  ]
[2019-11-08 15:56:33,350 | LV:DEBUG | mysql.py:111 ] [  Successfully Load DB Query  ]
[2019-11-08 15:56:33,357 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_USER_TABLE
[2019-11-08 15:56:33,358 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 15:56:33,359 | LV:DEBUG | mysql.py:66 ] [ Successfully Initialize table ]
[2019-11-08 15:57:05,424 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 15:57:05,424 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 15:57:05
[2019-11-08 15:57:05,534 | LV:DEBUG | mysql.py:34 ] [  Successfully Load DB Config  ]
[2019-11-08 15:57:05,535 | LV:DEBUG | mysql.py:107 ] [  Successfully Load DB Query  ]
[2019-11-08 15:57:05,541 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_USER_TABLE
[2019-11-08 15:57:05,543 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 15:57:05,544 | LV:DEBUG | mysql.py:66 ] [ Successfully Initialize table ]
[2019-11-08 15:58:30,895 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 15:58:30,895 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 15:58:30
[2019-11-08 15:58:31,011 | LV:DEBUG | mysql.py:34 ] [  Successfully Load DB Config  ]
[2019-11-08 15:58:31,012 | LV:DEBUG | mysql.py:108 ] [  Successfully Load DB Query  ]
[2019-11-08 15:58:31,019 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_USER_TABLE
[2019-11-08 15:58:31,020 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 15:58:31,021 | LV:DEBUG | mysql.py:66 ] [ Successfully Initialize table ]
[2019-11-08 15:58:55,321 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 15:58:55,321 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 15:58:55
[2019-11-08 15:58:55,430 | LV:DEBUG | mysql.py:34 ] [  Successfully Load DB Config  ]
[2019-11-08 15:58:55,430 | LV:DEBUG | mysql.py:108 ] [  Successfully Load DB Query  ]
[2019-11-08 15:58:55,437 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_USER_TABLE
[2019-11-08 15:58:55,438 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 15:58:55,440 | LV:DEBUG | mysql.py:66 ] [ Successfully Initialize table ]
[2019-11-08 15:59:30,485 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 15:59:30,485 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 15:59:30
[2019-11-08 15:59:30,600 | LV:DEBUG | mysql.py:34 ] [  Successfully Load DB Config  ]
[2019-11-08 15:59:30,601 | LV:DEBUG | mysql.py:108 ] [  Successfully Load DB Query  ]
[2019-11-08 15:59:30,607 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_USER_TABLE
[2019-11-08 15:59:30,608 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 15:59:30,609 | LV:DEBUG | mysql.py:66 ] [ Successfully Initialize table ]
[2019-11-08 15:59:58,747 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 15:59:58,748 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 15:59:58
[2019-11-08 15:59:58,855 | LV:DEBUG | mysql.py:34 ] [  Successfully Load DB Config  ]
[2019-11-08 15:59:58,856 | LV:DEBUG | mysql.py:107 ] [  Successfully Load DB Query  ]
[2019-11-08 15:59:58,862 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_USER_TABLE
[2019-11-08 15:59:58,864 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 15:59:58,864 | LV:DEBUG | mysql.py:66 ] [ Successfully Initialize table ]
[2019-11-08 16:00:21,554 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 16:00:21,554 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 16:00:21
[2019-11-08 16:00:21,671 | LV:DEBUG | mysql.py:34 ] [  Successfully Load DB Config  ]
[2019-11-08 16:00:21,672 | LV:DEBUG | mysql.py:104 ] [  Successfully Load DB Query  ]
[2019-11-08 16:00:21,679 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_USER_TABLE
[2019-11-08 16:00:21,680 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 16:00:21,681 | LV:DEBUG | mysql.py:66 ] [ Successfully Initialize table ]
[2019-11-08 16:12:32,089 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 16:12:32,089 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 16:12:32
[2019-11-08 16:12:32,197 | LV:DEBUG | mysql.py:34 ] [  Successfully Load DB Config  ]
[2019-11-08 16:12:32,198 | LV:DEBUG | mysql.py:109 ] [  Successfully Load DB Query  ]
[2019-11-08 16:12:32,205 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_USER_TABLE
[2019-11-08 16:12:32,207 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 16:12:32,208 | LV:DEBUG | mysql.py:66 ] [ Successfully Initialize table ]
[2019-11-08 16:12:51,643 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 16:12:51,644 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 16:12:51
[2019-11-08 16:12:51,751 | LV:DEBUG | mysql.py:34 ] [  Successfully Load DB Config  ]
[2019-11-08 16:12:51,751 | LV:DEBUG | mysql.py:109 ] [  Successfully Load DB Query  ]
[2019-11-08 16:12:51,758 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_USER_TABLE
[2019-11-08 16:12:51,759 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 16:12:51,760 | LV:DEBUG | mysql.py:66 ] [ Successfully Initialize table ]
[2019-11-08 16:14:29,842 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 16:14:29,842 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 16:14:29
[2019-11-08 16:14:29,949 | LV:DEBUG | mysql.py:34 ] [  Successfully Load DB Config  ]
[2019-11-08 16:14:29,949 | LV:DEBUG | mysql.py:105 ] [  Successfully Load DB Query  ]
[2019-11-08 16:14:29,956 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_USER_TABLE
[2019-11-08 16:14:29,958 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 16:14:29,959 | LV:DEBUG | mysql.py:66 ] [ Successfully Initialize table ]
[2019-11-08 16:15:56,668 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 16:15:56,668 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 16:15:56
[2019-11-08 16:15:56,774 | LV:DEBUG | mysql.py:34 ] [  Successfully Load DB Config  ]
[2019-11-08 16:15:56,774 | LV:DEBUG | mysql.py:105 ] [  Successfully Load DB Query  ]
[2019-11-08 16:15:56,781 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_USER_TABLE
[2019-11-08 16:15:56,782 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 16:15:56,783 | LV:DEBUG | mysql.py:66 ] [ Successfully Initialize table ]
[2019-11-08 16:16:06,619 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 16:16:06,619 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 16:16:06
[2019-11-08 16:16:06,730 | LV:DEBUG | mysql.py:34 ] [  Successfully Load DB Config  ]
[2019-11-08 16:16:06,730 | LV:DEBUG | mysql.py:105 ] [  Successfully Load DB Query  ]
[2019-11-08 16:16:06,743 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_USER_TABLE
[2019-11-08 16:16:06,745 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 16:16:06,746 | LV:DEBUG | mysql.py:66 ] [ Successfully Initialize table ]
[2019-11-08 16:17:15,553 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 16:17:15,553 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 16:17:15
[2019-11-08 16:17:15,663 | LV:DEBUG | mysql.py:34 ] [  Successfully Load DB Config  ]
[2019-11-08 16:17:15,664 | LV:DEBUG | mysql.py:106 ] [  Successfully Load DB Query  ]
[2019-11-08 16:17:15,670 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_USER_TABLE
[2019-11-08 16:17:15,671 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 16:17:15,673 | LV:DEBUG | mysql.py:66 ] [ Successfully Initialize table ]
[2019-11-08 16:17:40,557 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 16:17:40,557 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 16:17:40
[2019-11-08 16:17:40,667 | LV:DEBUG | mysql.py:34 ] [  Successfully Load DB Config  ]
[2019-11-08 16:17:40,667 | LV:DEBUG | mysql.py:108 ] [  Successfully Load DB Query  ]
[2019-11-08 16:17:40,674 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_USER_TABLE
[2019-11-08 16:17:40,675 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 16:17:40,676 | LV:DEBUG | mysql.py:66 ] [ Successfully Initialize table ]
[2019-11-08 16:18:25,752 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 16:18:25,752 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 16:18:25
[2019-11-08 16:18:25,858 | LV:DEBUG | mysql.py:34 ] [  Successfully Load DB Config  ]
[2019-11-08 16:18:25,859 | LV:DEBUG | mysql.py:111 ] [  Successfully Load DB Query  ]
[2019-11-08 16:18:25,866 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_USER_TABLE
[2019-11-08 16:18:25,867 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 16:18:25,868 | LV:DEBUG | mysql.py:66 ] [ Successfully Initialize table ]
[2019-11-08 16:20:57,452 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 16:20:57,452 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 16:20:57
[2019-11-08 16:20:57,560 | LV:DEBUG | mysql.py:34 ] [  Successfully Load DB Config  ]
[2019-11-08 16:20:57,560 | LV:DEBUG | mysql.py:114 ] [  Successfully Load DB Query  ]
[2019-11-08 16:20:57,566 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_USER_TABLE
[2019-11-08 16:20:57,568 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 16:20:57,569 | LV:DEBUG | mysql.py:66 ] [ Successfully Initialize table ]
[2019-11-08 16:21:28,442 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 16:21:28,442 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 16:21:28
[2019-11-08 16:21:28,555 | LV:DEBUG | mysql.py:34 ] [  Successfully Load DB Config  ]
[2019-11-08 16:21:28,555 | LV:DEBUG | mysql.py:114 ] [  Successfully Load DB Query  ]
[2019-11-08 16:21:28,563 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_USER_TABLE
[2019-11-08 16:21:28,564 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 16:21:28,565 | LV:DEBUG | mysql.py:66 ] [ Successfully Initialize table ]
[2019-11-08 16:38:05,928 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 16:38:05,928 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 16:38:05
[2019-11-08 16:38:06,033 | LV:DEBUG | mysql.py:34 ] [  Successfully Load DB Config  ]
[2019-11-08 16:38:06,033 | LV:DEBUG | mysql.py:113 ] [  Successfully Load DB Query  ]
[2019-11-08 16:38:06,040 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_USER_TABLE
[2019-11-08 16:38:06,041 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 16:38:06,042 | LV:DEBUG | mysql.py:66 ] [ Successfully Initialize table ]
[2019-11-08 16:39:22,110 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 16:39:22,110 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 16:39:22
[2019-11-08 16:39:22,221 | LV:DEBUG | mysql.py:34 ] [  Successfully Load DB Config  ]
[2019-11-08 16:39:22,221 | LV:DEBUG | mysql.py:109 ] [  Successfully Load DB Query  ]
[2019-11-08 16:39:22,229 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_USER_TABLE
[2019-11-08 16:39:22,230 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 16:39:22,231 | LV:DEBUG | mysql.py:66 ] [ Successfully Initialize table ]
[2019-11-08 16:42:38,864 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 16:42:38,864 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 16:42:38
[2019-11-08 16:42:38,976 | LV:DEBUG | mysql.py:34 ] [  Successfully Load DB Config  ]
[2019-11-08 16:42:38,977 | LV:DEBUG | mysql.py:109 ] [  Successfully Load DB Query  ]
[2019-11-08 16:42:38,984 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_USER_TABLE
[2019-11-08 16:42:38,986 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 16:42:38,987 | LV:DEBUG | mysql.py:66 ] [ Successfully Initialize table ]
[2019-11-08 16:43:19,792 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 16:43:19,792 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 16:43:19
[2019-11-08 16:43:19,900 | LV:DEBUG | mysql.py:34 ] [  Successfully Load DB Config  ]
[2019-11-08 16:43:19,901 | LV:DEBUG | mysql.py:110 ] [  Successfully Load DB Query  ]
[2019-11-08 16:43:19,908 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_USER_TABLE
[2019-11-08 16:43:19,910 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 16:43:19,911 | LV:DEBUG | mysql.py:66 ] [ Successfully Initialize table ]
[2019-11-08 16:43:39,553 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 16:43:39,553 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 16:43:39
[2019-11-08 16:43:39,659 | LV:DEBUG | mysql.py:34 ] [  Successfully Load DB Config  ]
[2019-11-08 16:43:39,660 | LV:DEBUG | mysql.py:110 ] [  Successfully Load DB Query  ]
[2019-11-08 16:43:39,667 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_USER_TABLE
[2019-11-08 16:43:39,668 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 16:43:39,669 | LV:DEBUG | mysql.py:66 ] [ Successfully Initialize table ]
[2019-11-08 16:44:26,398 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 16:44:26,399 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 16:44:26
[2019-11-08 16:44:26,516 | LV:DEBUG | mysql.py:34 ] [  Successfully Load DB Config  ]
[2019-11-08 16:44:26,517 | LV:DEBUG | mysql.py:111 ] [  Successfully Load DB Query  ]
[2019-11-08 16:44:26,523 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_USER_TABLE
[2019-11-08 16:44:26,525 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 16:44:26,526 | LV:DEBUG | mysql.py:66 ] [ Successfully Initialize table ]
[2019-11-08 16:44:57,333 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 16:44:57,333 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 16:44:57
[2019-11-08 16:44:57,440 | LV:DEBUG | mysql.py:34 ] [  Successfully Load DB Config  ]
[2019-11-08 16:44:57,440 | LV:DEBUG | mysql.py:111 ] [  Successfully Load DB Query  ]
[2019-11-08 16:44:57,446 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_USER_TABLE
[2019-11-08 16:44:57,447 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 16:44:57,449 | LV:DEBUG | mysql.py:66 ] [ Successfully Initialize table ]
[2019-11-08 16:45:13,632 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 16:45:13,632 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 16:45:13
[2019-11-08 16:45:13,741 | LV:DEBUG | mysql.py:34 ] [  Successfully Load DB Config  ]
[2019-11-08 16:45:13,741 | LV:DEBUG | mysql.py:109 ] [  Successfully Load DB Query  ]
[2019-11-08 16:45:13,748 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_USER_TABLE
[2019-11-08 16:45:13,750 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 16:45:13,750 | LV:DEBUG | mysql.py:66 ] [ Successfully Initialize table ]
[2019-11-08 16:45:31,948 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 16:45:31,948 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 16:45:31
[2019-11-08 16:45:32,054 | LV:DEBUG | mysql.py:34 ] [  Successfully Load DB Config  ]
[2019-11-08 16:45:32,054 | LV:DEBUG | mysql.py:111 ] [  Successfully Load DB Query  ]
[2019-11-08 16:45:32,061 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_USER_TABLE
[2019-11-08 16:45:32,062 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 16:45:32,064 | LV:DEBUG | mysql.py:66 ] [ Successfully Initialize table ]
[2019-11-08 16:45:51,590 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 16:45:51,590 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 16:45:51
[2019-11-08 16:45:51,699 | LV:DEBUG | mysql.py:34 ] [  Successfully Load DB Config  ]
[2019-11-08 16:45:51,700 | LV:DEBUG | mysql.py:111 ] [  Successfully Load DB Query  ]
[2019-11-08 16:45:51,706 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_USER_TABLE
[2019-11-08 16:45:51,708 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 16:45:51,709 | LV:DEBUG | mysql.py:66 ] [ Successfully Initialize table ]
[2019-11-08 16:46:23,690 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 16:46:23,690 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 16:46:23
[2019-11-08 16:46:23,810 | LV:DEBUG | mysql.py:34 ] [  Successfully Load DB Config  ]
[2019-11-08 16:46:23,811 | LV:DEBUG | mysql.py:114 ] [  Successfully Load DB Query  ]
[2019-11-08 16:46:23,818 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_USER_TABLE
[2019-11-08 16:46:23,819 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 16:46:23,820 | LV:DEBUG | mysql.py:66 ] [ Successfully Initialize table ]
[2019-11-08 16:46:57,110 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 16:46:57,111 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 16:46:57
[2019-11-08 16:46:57,219 | LV:DEBUG | mysql.py:34 ] [  Successfully Load DB Config  ]
[2019-11-08 16:46:57,220 | LV:DEBUG | mysql.py:114 ] [  Successfully Load DB Query  ]
[2019-11-08 16:46:57,227 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_USER_TABLE
[2019-11-08 16:46:57,230 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_TODO_TABLE
[2019-11-08 16:46:57,232 | LV:DEBUG | mysql.py:66 ] [ Successfully Initialize table ]
[2019-11-08 16:48:20,146 | LV:DEBUG | logAgent.py:38 ] ----------------------------------------------------
[2019-11-08 16:48:20,146 | LV:DEBUG | logAgent.py:39 ] 2019-11-08 16:48:20
[2019-11-08 16:48:20,260 | LV:DEBUG | mysql.py:34 ] [  Successfully Load DB Config  ]
[2019-11-08 16:48:20,261 | LV:DEBUG | mysql.py:115 ] [  Successfully Load DB Query  ]
[2019-11-08 16:48:20,267 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_USER_TABLE
[2019-11-08 16:48:20,268 | LV:DEBUG | mysql.py:58 ] Create Query : CREATE_TODO_TABLE
